word1,word2,sim
институт,педагогический,33
институт,школа,23
институт,медицинский,19
институт,культуры,14
институт,благородных девиц,12
институт,красоты,12
институт,университет,12
институт,вуз,11
институт,усовершенствования,11
институт,наш,9
институт,учеба,8
институт,политехнический,7
институт,студент,7
институт,человека,6
институт,военный,5
институт,знаний,5
институт,исследовательский,5
институт,работа,5
институт,большой,4
институт,научный,4
институт,престижный,4
институт,техникум,4
институт,технический,4
институт,весело,3
институт,девиц,3
институт,жизни,3
институт,заведение,3
